video_file_name,label,hate_snippet,target,Audios_preprocess,speech_ranges
non_hate_video_164.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:26'], ['00:00:59', '00:01:02']]"
hate_video_106.mp4,Hate,"[['00:00:33', '00:00:40'], ['00:00:43', '00:00:47'], ['00:00:58', '00:01:03'], ['00:02:57', '00:03:20'], ['00:03:36', '00:03:47']]","Muslims,Blacks,LGBTQ",True,"[['00:00:00', '00:00:07'], ['00:00:09', '00:02:29'], ['00:02:36', '00:03:48']]"
non_hate_video_165.mp4,Non Hate,,Others,True,"[['00:00:00', '00:06:31']]"
non_hate_video_166.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:09'], ['00:00:15', '00:00:21']]"
hate_video_107.mp4,Hate,"[['00:00:25', '00:00:28'], ['00:00:57', '00:01:16'], ['00:07:04', '00:07:07'], ['00:09:46', '00:09:59']]",Blacks,True,"[['00:00:00', '00:00:43'], ['00:00:45', '00:02:32'], ['00:02:32', '00:05:38'], ['00:05:39', '00:09:44'], ['00:09:44', '00:10:26']]"
non_hate_video_167.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:06'], ['00:00:06', '00:00:11'], ['00:00:20', '00:00:38'], ['00:00:40', '00:00:43']]"
non_hate_video_168.mp4,Non Hate,,Others,True,[]
non_hate_video_169.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:09'], ['00:00:09', '00:00:18'], ['00:00:23', '00:00:27'], ['00:00:33', '00:00:37'], ['00:00:42', '00:00:45'], ['00:01:38', '00:01:45'], ['00:01:45', '00:01:48'], ['00:01:48', '00:02:19'], ['00:02:23', '00:02:41'], ['00:02:42', '00:02:54'], ['00:03:01', '00:03:05'], ['00:03:10', '00:03:15'], ['00:03:16', '00:03:19'], ['00:03:20', '00:03:37'], ['00:03:37', '00:03:44']]"
non_hate_video_170.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:09']]"
non_hate_video_171.mp4,Non Hate,,Others,True,"[['00:00:01', '00:00:21'], ['00:00:24', '00:00:28'], ['00:00:31', '00:00:35'], ['00:00:39', '00:00:56'], ['00:00:58', '00:01:16'], ['00:01:21', '00:01:33'], ['00:01:33', '00:01:37'], ['00:01:46', '00:02:01']]"
non_hate_video_172.mp4,Non Hate,,Blacks,True,"[['00:00:02', '00:00:10'], ['00:00:10', '00:00:13'], ['00:00:19', '00:00:29'], ['00:00:31', '00:00:34'], ['00:00:35', '00:00:40'], ['00:00:42', '00:00:52'], ['00:00:53', '00:00:57'], ['00:00:58', '00:01:02'], ['00:01:13', '00:01:17'], ['00:01:26', '00:01:30']]"
non_hate_video_173.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:08'], ['00:00:10', '00:00:44'], ['00:00:44', '00:00:47'], ['00:00:48', '00:00:54'], ['00:00:55', '00:00:58'], ['00:01:01', '00:01:05'], ['00:01:12', '00:01:15'], ['00:01:20', '00:01:28'], ['00:01:40', '00:01:44']]"
hate_video_108.mp4,Hate,"[['00:00:00', '00:00:01']]",Blacks,False,
hate_video_109.mp4,Hate,"[['00:00:13', '00:03:33']]",Jews,True,"[['00:00:00', '00:00:04'], ['00:00:10', '00:00:16'], ['00:00:16', '00:00:23'], ['00:00:23', '00:00:37'], ['00:00:38', '00:00:51'], ['00:00:51', '00:01:07'], ['00:01:10', '00:01:16'], ['00:01:28', '00:01:34'], ['00:01:39', '00:01:43'], ['00:02:32', '00:02:38'], ['00:02:38', '00:02:43'], ['00:02:46', '00:02:59'], ['00:03:04', '00:03:10'], ['00:03:14', '00:03:18'], ['00:03:18', '00:03:28']]"
non_hate_video_174.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:07']]"
hate_video_110.mp4,Hate,"[['00:00:34', '00:00:40']]",Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:08', '00:00:18'], ['00:00:19', '00:00:28'], ['00:00:36', '00:00:39']]"
non_hate_video_175.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:04:44']]"
hate_video_111.mp4,Hate,"[['00:00:22', '00:00:33']]",Blacks,True,"[['00:00:00', '00:00:32']]"
non_hate_video_176.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:21']]"
non_hate_video_177.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:15', '00:00:35'], ['00:00:36', '00:00:47'], ['00:00:47', '00:00:58'], ['00:01:03', '00:01:07'], ['00:01:07', '00:01:23']]"
hate_video_112.mp4,Hate,"[['00:00:05', '00:02:55']]",Whites,True,"[['00:00:00', '00:00:18'], ['00:00:22', '00:00:30'], ['00:00:48', '00:00:57'], ['00:01:37', '00:01:40'], ['00:02:34', '00:02:39'], ['00:02:44', '00:02:56']]"
non_hate_video_178.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:07'], ['00:00:26', '00:00:32']]"
non_hate_video_179.mp4,Non Hate,,Jews,True,"[['00:00:00', '00:00:45'], ['00:00:50', '00:01:08'], ['00:01:09', '00:01:23'], ['00:01:28', '00:02:04']]"
non_hate_video_180.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:09', '00:00:17']]"
non_hate_video_181.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:13']]"
hate_video_113.mp4,Hate,"[['00:00:22', '00:02:20']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:42', '00:00:47'], ['00:01:05', '00:01:08'], ['00:01:50', '00:01:54'], ['00:01:55', '00:01:59'], ['00:02:00', '00:02:03'], ['00:02:10', '00:02:14']]"
non_hate_video_182.mp4,Non Hate,,Others,True,"[['00:00:08', '00:00:13'], ['00:00:22', '00:00:26'], ['00:00:39', '00:00:46']]"
non_hate_video_183.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:03', '00:00:09']]"
non_hate_video_184.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:17', '00:00:22']]"
hate_video_114.mp4,Hate,"[['00:00:20', '00:02:03'], ['00:02:10', '00:02:41']]",Sexits,True,"[['00:00:00', '00:00:50'], ['00:00:54', '00:01:02'], ['00:01:04', '00:02:19'], ['00:02:27', '00:02:58'], ['00:03:01', '00:03:08'], ['00:03:11', '00:03:16'], ['00:03:16', '00:03:20'], ['00:03:21', '00:03:31'], ['00:03:33', '00:03:38'], ['00:03:41', '00:03:48'], ['00:03:53', '00:04:31'], ['00:04:31', '00:04:38'], ['00:04:40', '00:04:46'], ['00:04:48', '00:04:55'], ['00:04:55', '00:05:17'], ['00:05:18', '00:05:36'], ['00:05:37', '00:05:51'], ['00:05:51', '00:06:30'], ['00:06:32', '00:07:22'], ['00:07:23', '00:07:39'], ['00:07:40', '00:07:57'], ['00:08:02', '00:08:09'], ['00:08:12', '00:08:20'], ['00:08:22', '00:08:26'], ['00:08:38', '00:08:45'], ['00:09:04', '00:09:07'], ['00:09:17', '00:09:21'], ['00:09:53', '00:09:57']]"
hate_video_115.mp4,Hate,"[['00:00:09', '00:01:25']]",Blacks,True,"[['00:00:00', '00:01:05'], ['00:01:06', '00:01:49']]"
non_hate_video_185.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:05'], ['00:01:05', '00:01:37']]"
hate_video_116.mp4,Hate,"[['00:00:02', '00:00:37']]",Sexits,True,"[['00:00:00', '00:00:44'], ['00:01:14', '00:01:18'], ['00:01:23', '00:01:27']]"
non_hate_video_186.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:15', '00:00:18']]"
non_hate_video_187.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:39']]"
non_hate_video_188.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:16'], ['00:00:19', '00:00:23']]"
hate_video_117.mp4,Hate,"[['00:00:01', '00:00:15']]",Blacks,True,"[['00:00:00', '00:00:13'], ['00:00:15', '00:00:24']]"
hate_video_118.mp4,Hate,"[['00:00:01', '00:02:44']]",Blacks,True,"[['00:00:00', '00:00:32'], ['00:00:34', '00:00:38'], ['00:00:42', '00:00:57'], ['00:00:58', '00:01:06'], ['00:01:10', '00:01:16'], ['00:01:16', '00:02:38'], ['00:02:40', '00:02:46']]"
hate_video_119.mp4,Hate,"[['00:00:02', '00:03:52']]","Blacks,LGBTQ",True,"[['00:00:00', '00:00:04'], ['00:00:09', '00:02:29'], ['00:02:37', '00:03:48']]"
hate_video_120.mp4,Hate,"[['00:00:09', '00:01:58']]",Blacks,True,"[['00:00:02', '00:00:20'], ['00:00:20', '00:00:26'], ['00:00:28', '00:01:06'], ['00:01:06', '00:01:10'], ['00:01:13', '00:01:17'], ['00:01:21', '00:01:55']]"
non_hate_video_189.mp4,Non Hate,,Muslims,True,"[['00:00:07', '00:00:42'], ['00:00:43', '00:00:48'], ['00:00:49', '00:01:07'], ['00:01:13', '00:01:24']]"
hate_video_121.mp4,Hate,"[['00:00:02', '00:03:06']]","Muslims,Blacks",True,"[['00:00:00', '00:00:03'], ['00:00:04', '00:00:34'], ['00:00:48', '00:00:51'], ['00:01:04', '00:01:08'], ['00:01:26', '00:01:29'], ['00:01:33', '00:01:38'], ['00:01:46', '00:01:58'], ['00:02:03', '00:02:11'], ['00:02:15', '00:02:18'], ['00:02:22', '00:02:26'], ['00:02:55', '00:03:01'], ['00:03:01', '00:03:16']]"
non_hate_video_190.mp4,Non Hate,,Muslims,True,"[['00:00:00', '00:00:04']]"
hate_video_122.mp4,Hate,"[['00:00:06', '00:02:40']]","Sexits,Muslims",True,"[['00:00:00', '00:00:03'], ['00:00:04', '00:01:08'], ['00:01:17', '00:01:32'], ['00:01:34', '00:01:48'], ['00:01:50', '00:02:14']]"
non_hate_video_191.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:13']]"
hate_video_123.mp4,Hate,"[['00:00:01', '00:00:22']]",Blacks,True,"[['00:00:00', '00:00:24']]"
non_hate_video_192.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:24'], ['00:00:28', '00:00:32'], ['00:00:33', '00:00:36'], ['00:00:37', '00:00:45'], ['00:00:48', '00:00:54']]"
non_hate_video_193.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:45'], ['00:01:30', '00:01:37'], ['00:01:48', '00:01:54']]"
non_hate_video_194.mp4,Non Hate,,Whites,True,"[['00:00:00', '00:00:07'], ['00:00:13', '00:00:23'], ['00:00:23', '00:00:30'], ['00:00:30', '00:00:41'], ['00:00:41', '00:00:53'], ['00:00:58', '00:01:08'], ['00:01:08', '00:01:22'], ['00:01:22', '00:01:27'], ['00:01:35', '00:01:38'], ['00:01:54', '00:01:57']]"
hate_video_124.mp4,Hate,"[['00:00:00', '00:00:42']]",Blacks,True,"[['00:00:00', '00:00:44']]"
non_hate_video_195.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:02'], ['00:00:15', '00:01:57'], ['00:01:58', '00:03:37']]"
non_hate_video_196.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:08', '00:00:33'], ['00:00:33', '00:01:13'], ['00:01:35', '00:01:38'], ['00:01:39', '00:02:36']]"
hate_video_125.mp4,Hate,"[['00:00:04', '00:02:04']]",Blacks,True,"[['00:00:00', '00:00:05']]"
non_hate_video_197.mp4,Non Hate,,Others,True,"[['00:00:00', '00:04:24']]"
non_hate_video_198.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:56'], ['00:01:56', '00:02:53'], ['00:02:53', '00:03:37']]"
hate_video_126.mp4,Hate,"[['00:00:02', '00:01:41']]",Blacks,True,"[['00:00:00', '00:00:08']]"
non_hate_video_199.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:39'], ['00:00:46', '00:01:16'], ['00:01:17', '00:01:22'], ['00:01:27', '00:02:28'], ['00:02:35', '00:03:05'], ['00:03:05', '00:03:11'], ['00:03:12', '00:03:17'], ['00:03:23', '00:03:26'], ['00:03:28', '00:03:54']]"
non_hate_video_200.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:05', '00:01:33'], ['00:01:33', '00:01:57'], ['00:01:58', '00:02:12']]"
hate_video_127.mp4,Hate,"[['00:00:13', '00:03:31']]",Jews,True,"[['00:00:00', '00:00:09'], ['00:00:09', '00:00:13'], ['00:00:13', '00:00:20'], ['00:00:23', '00:00:33'], ['00:00:54', '00:01:06'], ['00:01:20', '00:01:24'], ['00:01:26', '00:01:36'], ['00:01:41', '00:01:51'], ['00:01:53', '00:02:13'], ['00:02:13', '00:02:17'], ['00:02:21', '00:02:25'], ['00:02:40', '00:02:43'], ['00:02:45', '00:02:49'], ['00:02:49', '00:03:13'], ['00:03:20', '00:03:36']]"
non_hate_video_201.mp4,Non Hate,,Jews,True,"[['00:00:00', '00:00:39']]"
hate_video_128.mp4,Hate,"[['00:01:31', '00:02:20'], ['00:03:48', '00:04:10'], ['00:05:02', '00:05:21'], ['00:07:05', '00:07:21'], ['00:07:05', '00:07:30'], ['00:08:15', '00:08:30']]","Sexits,Blacks,LGBTQ",True,"[['00:00:00', '00:00:57'], ['00:00:57', '00:01:03'], ['00:01:04', '00:02:13'], ['00:02:13', '00:05:50'], ['00:05:52', '00:06:24'], ['00:06:26', '00:06:32'], ['00:06:32', '00:07:06'], ['00:07:08', '00:07:16'], ['00:07:18', '00:10:31'], ['00:10:32', '00:11:16']]"
non_hate_video_202.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:07']]"
non_hate_video_203.mp4,Non Hate,,"Whites,Blacks",True,"[['00:00:00', '00:00:29'], ['00:00:41', '00:00:45']]"
non_hate_video_204.mp4,Non Hate,,Blacks,True,"[['00:00:10', '00:00:14'], ['00:00:15', '00:00:19'], ['00:01:03', '00:01:07'], ['00:01:20', '00:01:23']]"
non_hate_video_205.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:08', '00:00:12']]"
non_hate_video_206.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:10']]"
hate_video_129.mp4,Hate,"[['00:00:06', '00:02:38']]",Blacks,True,"[['00:00:03', '00:00:19'], ['00:00:22', '00:00:26'], ['00:00:27', '00:01:04'], ['00:01:16', '00:01:55'], ['00:02:04', '00:02:46'], ['00:02:46', '00:02:50']]"
non_hate_video_207.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:14']]"
non_hate_video_208.mp4,Non Hate,,Jews,True,"[['00:00:01', '00:00:07']]"
non_hate_video_209.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:07', '00:00:10']]"
hate_video_130.mp4,Hate,"[['00:00:00', '00:00:21']]",Blacks,True,"[['00:00:00', '00:00:20']]"
hate_video_131.mp4,Hate,"[['00:00:07', '00:01:07']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:08', '00:00:13'], ['00:00:13', '00:00:51'], ['00:00:52', '00:00:56'], ['00:00:56', '00:01:07'], ['00:01:10', '00:01:22']]"
non_hate_video_210.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:08'], ['00:00:09', '00:00:23']]"
hate_video_132.mp4,Hate,"[['00:00:15', '00:04:10'], ['00:04:32', '00:05:12']]","Whites,Blacks",True,"[['00:00:00', '00:00:11'], ['00:00:17', '00:01:41'], ['00:01:42', '00:04:50'], ['00:04:50', '00:04:55'], ['00:05:10', '00:05:14']]"
non_hate_video_211.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:07'], ['00:01:41', '00:01:44']]"
non_hate_video_212.mp4,Non Hate,,Others,True,"[['00:00:05', '00:00:12'], ['00:00:23', '00:00:30'], ['00:00:32', '00:00:37'], ['00:00:39', '00:00:44'], ['00:00:48', '00:00:54'], ['00:00:56', '00:01:00'], ['00:01:07', '00:01:13'], ['00:01:26', '00:01:34'], ['00:01:46', '00:01:49'], ['00:01:56', '00:02:00'], ['00:02:10', '00:02:18'], ['00:02:24', '00:02:32'], ['00:02:38', '00:02:44'], ['00:02:45', '00:02:54'], ['00:02:57', '00:03:01'], ['00:03:25', '00:03:30'], ['00:03:32', '00:03:37'], ['00:03:37', '00:03:40'], ['00:03:43', '00:03:47'], ['00:04:03', '00:04:07'], ['00:04:17', '00:04:21'], ['00:04:24', '00:04:27'], ['00:04:29', '00:04:35'], ['00:04:38', '00:04:50'], ['00:04:51', '00:04:58'], ['00:05:22', '00:05:27'], ['00:05:29', '00:05:37'], ['00:05:38', '00:05:47'], ['00:06:11', '00:06:19'], ['00:06:24', '00:06:31'], ['00:06:32', '00:06:35'], ['00:06:45', '00:06:53'], ['00:06:56', '00:07:01'], ['00:07:01', '00:07:10'], ['00:07:10', '00:07:43'], ['00:07:45', '00:08:18'], ['00:08:19', '00:08:34'], ['00:08:39', '00:08:42'], ['00:08:43', '00:08:47'], ['00:08:49', '00:08:55'], ['00:09:02', '00:09:07'], ['00:09:16', '00:09:21'], ['00:09:34', '00:09:38'], ['00:09:40', '00:09:43'], ['00:09:48', '00:09:53'], ['00:10:12', '00:10:18'], ['00:10:40', '00:11:01'], ['00:11:03', '00:11:06'], ['00:11:06', '00:11:11'], ['00:11:13', '00:11:17']]"
non_hate_video_213.mp4,Non Hate,,Jews,True,"[['00:00:11', '00:00:21']]"
non_hate_video_214.mp4,Non Hate,,Others,True,"[['00:00:00', '00:02:25']]"
hate_video_133.mp4,Hate,"[['00:00:18', '00:00:20'], ['00:01:13', '00:01:32']]",Blacks,True,"[['00:00:16', '00:00:21']]"
hate_video_134.mp4,Hate,"[['00:00:01', '00:01:14']]",Blacks,True,"[['00:00:00', '00:01:18']]"
non_hate_video_215.mp4,Non Hate,,Jews,True,"[['00:00:00', '00:00:13'], ['00:00:23', '00:00:27'], ['00:00:30', '00:00:34'], ['00:00:34', '00:00:38'], ['00:00:43', '00:00:46']]"
non_hate_video_216.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:04', '00:00:17'], ['00:00:27', '00:00:43'], ['00:00:43', '00:00:58'], ['00:01:33', '00:01:39'], ['00:02:09', '00:02:15']]"
hate_video_135.mp4,Hate,"[['00:00:22', '00:00:36']]",Blacks,True,"[['00:00:00', '00:00:57'], ['00:01:04', '00:01:11'], ['00:01:15', '00:01:41'], ['00:01:43', '00:02:32'], ['00:02:42', '00:02:52']]"
non_hate_video_217.mp4,Non Hate,,Sexits,True,"[['00:00:00', '00:00:26']]"
hate_video_136.mp4,Hate,"[['00:00:02', '00:01:23']]",Blacks,True,"[['00:00:00', '00:00:14'], ['00:00:16', '00:00:29'], ['00:00:30', '00:00:44'], ['00:00:50', '00:01:24']]"
hate_video_137.mp4,Hate,"[['00:00:02', '00:03:38']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:14', '00:03:47']]"
non_hate_video_218.mp4,Non Hate,,Blacks,False,
non_hate_video_219.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:12']]"
non_hate_video_220.mp4,Non Hate,,Blacks,True,[]
hate_video_138.mp4,Hate,"[['00:00:07', '00:02:05']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:01:47', '00:01:53']]"
non_hate_video_221.mp4,Non Hate,,"Whites,Blacks",True,"[['00:00:00', '00:00:08'], ['00:00:11', '00:00:16']]"
hate_video_139.mp4,Hate,"[['00:00:03', '00:01:02']]",Blacks,True,"[['00:00:00', '00:00:19'], ['00:00:23', '00:00:31'], ['00:00:33', '00:00:38'], ['00:00:44', '00:00:50']]"
non_hate_video_222.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:02:13']]"
hate_video_140.mp4,Hate,"[['00:00:06', '00:03:24']]",Blacks,True,"[['00:00:00', '00:00:54'], ['00:00:57', '00:01:42'], ['00:01:48', '00:02:03'], ['00:02:13', '00:02:21'], ['00:02:27', '00:02:31'], ['00:02:33', '00:02:46'], ['00:03:04', '00:03:09'], ['00:03:09', '00:03:13']]"
non_hate_video_223.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:04'], ['00:00:25', '00:00:29'], ['00:00:43', '00:01:23']]"
non_hate_video_224.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:06'], ['00:00:08', '00:00:17'], ['00:00:21', '00:00:32'], ['00:00:44', '00:00:48'], ['00:01:05', '00:01:08']]"
non_hate_video_225.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:08', '00:00:11'], ['00:00:14', '00:00:18']]"
hate_video_141.mp4,Hate,"[['00:00:10', '00:02:13']]",Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:06', '00:00:34'], ['00:00:41', '00:01:09'], ['00:01:30', '00:02:15']]"
non_hate_video_226.mp4,Non Hate,,"Sexits,Others",True,"[['00:00:00', '00:00:09'], ['00:00:20', '00:00:23']]"
hate_video_142.mp4,Hate,"[['00:00:09', '00:02:41']]",Blacks,True,"[['00:00:00', '00:00:27'], ['00:00:28', '00:00:44'], ['00:00:45', '00:01:01'], ['00:01:07', '00:01:29'], ['00:01:29', '00:01:37'], ['00:01:41', '00:01:48'], ['00:02:16', '00:02:19'], ['00:02:20', '00:02:28'], ['00:02:39', '00:02:42'], ['00:02:43', '00:02:46']]"
hate_video_143.mp4,Hate,"[['00:00:07', '00:00:56']]",Blacks,True,"[['00:00:00', '00:01:00']]"
hate_video_144.mp4,Hate,"[['00:00:04', '00:03:24']]","Blacks,Jews",True,"[['00:00:00', '00:03:39']]"
non_hate_video_227.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:15:38']]"
non_hate_video_228.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:03']]"
hate_video_145.mp4,Hate,"[['00:00:00', '00:00:13']]",Blacks,True,"[['00:00:00', '00:00:14']]"
non_hate_video_229.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:14']]"
non_hate_video_230.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:10', '00:00:14'], ['00:00:15', '00:00:25']]"
hate_video_146.mp4,Hate,"[['00:00:04', '00:00:21']]",Blacks,True,"[['00:00:16', '00:00:21']]"
non_hate_video_231.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:15']]"
non_hate_video_232.mp4,Non Hate,,Blacks,True,"[['00:00:07', '00:00:11'], ['00:00:25', '00:00:30']]"
non_hate_video_233.mp4,Non Hate,,Others,True,"[['00:00:32', '00:00:45'], ['00:00:47', '00:01:05'], ['00:01:07', '00:01:10'], ['00:01:14', '00:02:59'], ['00:03:01', '00:04:29'], ['00:04:37', '00:05:40'], ['00:05:59', '00:06:11'], ['00:06:12', '00:06:23'], ['00:06:34', '00:06:45'], ['00:06:52', '00:07:24'], ['00:07:39', '00:07:59'], ['00:08:19', '00:08:24'], ['00:08:35', '00:08:50']]"
non_hate_video_234.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:05'], ['00:00:05', '00:00:27'], ['00:00:55', '00:01:00']]"
hate_video_147.mp4,Hate,"[['00:00:07', '00:00:58'], ['00:01:25', '00:02:24']]",Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:05', '00:00:58'], ['00:01:28', '00:02:17'], ['00:02:17', '00:02:22']]"
non_hate_video_235.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:04', '00:00:08'], ['00:00:09', '00:00:13'], ['00:00:14', '00:00:18'], ['00:00:19', '00:00:29'], ['00:00:30', '00:00:34'], ['00:00:38', '00:00:45'], ['00:01:13', '00:01:17'], ['00:01:19', '00:01:24'], ['00:01:24', '00:01:29']]"
non_hate_video_236.mp4,Non Hate,,"Whites,Blacks",True,"[['00:00:11', '00:00:18']]"
hate_video_148.mp4,Hate,"[['00:00:00', '00:03:00']]","Blacks,Others",True,"[['00:00:00', '00:02:58']]"
non_hate_video_237.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:06'], ['00:00:06', '00:00:32'], ['00:00:35', '00:01:28'], ['00:01:36', '00:01:40'], ['00:01:51', '00:02:00'], ['00:02:06', '00:02:10'], ['00:02:30', '00:02:53']]"
non_hate_video_238.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:03'], ['00:00:09', '00:01:07'], ['00:01:10', '00:01:21'], ['00:01:27', '00:01:57'], ['00:01:57', '00:02:09'], ['00:02:10', '00:02:20'], ['00:02:22', '00:02:46'], ['00:02:47', '00:02:55'], ['00:02:56', '00:03:18']]"
hate_video_149.mp4,Hate,"[['00:01:13', '00:01:28']]",Blacks,True,"[['00:00:00', '00:00:03'], ['00:00:04', '00:00:33'], ['00:00:33', '00:00:37'], ['00:00:38', '00:00:45'], ['00:00:46', '00:01:22'], ['00:01:23', '00:01:27']]"
non_hate_video_239.mp4,Non Hate,,"Whites,Blacks",True,"[['00:00:00', '00:00:08'], ['00:00:08', '00:01:17'], ['00:01:18', '00:01:59'], ['00:01:59', '00:02:03']]"
hate_video_150.mp4,Hate,"[['00:00:00', '00:00:34']]",Blacks,True,"[['00:00:00', '00:00:02']]"
hate_video_151.mp4,Hate,"[['00:00:02', '00:04:54']]",Blacks,True,"[['00:00:00', '00:04:54']]"
hate_video_152.mp4,Hate,"[['00:00:06', '00:02:10']]",Blacks,True,"[['00:00:00', '00:00:21'], ['00:00:28', '00:00:34'], ['00:00:36', '00:00:39'], ['00:00:39', '00:01:08'], ['00:01:13', '00:01:18'], ['00:01:23', '00:01:53'], ['00:01:54', '00:02:10']]"
hate_video_153.mp4,Hate,"[['00:00:02', '00:02:55']]",Blacks,True,"[['00:00:00', '00:00:19'], ['00:00:21', '00:00:29'], ['00:00:31', '00:00:35'], ['00:00:47', '00:00:56'], ['00:01:14', '00:01:17'], ['00:01:36', '00:01:40'], ['00:01:45', '00:01:48'], ['00:02:34', '00:02:38'], ['00:02:51', '00:02:55']]"
hate_video_154.mp4,Hate,"[['00:00:00', '00:00:26']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:06', '00:00:33']]"
hate_video_155.mp4,Hate,"[['00:00:27', '00:00:32'], ['00:00:40', '00:00:56'], ['00:01:08', '00:01:20']]",Blacks,True,"[['00:00:21', '00:00:26'], ['00:00:31', '00:00:34'], ['00:00:37', '00:00:42'], ['00:01:11', '00:01:14'], ['00:01:42', '00:01:47'], ['00:01:49', '00:01:57']]"
hate_video_156.mp4,Hate,"[['00:02:02', '00:02:40']]",Blacks,True,"[['00:00:00', '00:00:33'], ['00:00:44', '00:00:48'], ['00:01:07', '00:01:16'], ['00:01:23', '00:01:33'], ['00:01:44', '00:01:52'], ['00:01:54', '00:02:12'], ['00:02:15', '00:02:41'], ['00:02:44', '00:03:19'], ['00:03:21', '00:03:28'], ['00:03:29', '00:03:37']]"
hate_video_157.mp4,Hate,"[['00:00:09', '00:02:11']]",Blacks,True,"[['00:00:00', '00:00:02'], ['00:00:10', '00:00:14'], ['00:00:15', '00:00:18'], ['00:00:21', '00:00:26'], ['00:00:30', '00:00:44'], ['00:00:47', '00:00:51'], ['00:00:52', '00:01:00'], ['00:01:00', '00:01:18'], ['00:01:19', '00:01:22'], ['00:01:25', '00:01:36'], ['00:01:38', '00:01:44'], ['00:01:56', '00:01:59'], ['00:02:05', '00:02:11']]"
hate_video_158.mp4,Hate,"[['00:00:13', '00:02:11']]","Whites,Blacks",True,"[['00:00:00', '00:00:02'], ['00:00:04', '00:01:07']]"
non_hate_video_240.mp4,Non Hate,,Others,True,"[['00:00:00', '00:00:04'], ['00:00:32', '00:00:38'], ['00:00:40', '00:00:59'], ['00:01:01', '00:01:07'], ['00:01:10', '00:01:14']]"
non_hate_video_241.mp4,Non Hate,,Blacks,True,"[['00:00:00', '00:00:57']]"
non_hate_video_242.mp4,Non Hate,,Others,True,"[['00:00:00', '00:01:00'], ['00:01:03', '00:01:59']]"
hate_video_159.mp4,Hate,"[['00:00:02', '00:00:40']]",Blacks,True,"[['00:00:00', '00:00:21'], ['00:00:23', '00:00:31'], ['00:00:37', '00:00:41']]"
